UID,Admin 1,Province PCode,Admin 2,District PCode,Admin 3,Tehsil PCode,Facility,Health Facility Code,Facility Type
9653,Sindh,2,Shaheed Benazirabad,243,Kazi Ahmed,24304,Mch Bhai Khan Jamali,243093,Mch
9652,Sindh,2,Shaheed Benazirabad,243,Nawabshah,24301,Mch Noor Nawaz Zardari,243094,Mch
9651,Sindh,2,Shaheed Benazirabad,243,Dour,24302,Gd Rasool Bux Zardari,243095,Gd
9650,Sindh,2,Shaheed Benazirabad,243,Nawabshah,24301,Gd Laique Zardari Uc Chanaser I,243101,Gd
9649,Sindh,2,Shaheed Benazirabad,243,Nawabshah,24301,Gd Line Par Nawabshah,243102,Gd
9648,Sindh,2,Shaheed Benazirabad,243,Nawabshah,24301,Gd Usman Lakho,243103,Gd
9647,Sindh,2,Shaheed Benazirabad,243,Nawabshah,24301,Gd Laiq Zardari Chanasar Ii,243104,Gd
9646,Sindh,2,Shaheed Benazirabad,243,Nawabshah,24301,Gd Ali Hassan Magsi,243105,Gd
9645,Sindh,2,Shaheed Benazirabad,243,Nawabshah,24301,Gd Niazi Siyal,243106,Gd
9644,Sindh,2,Shaheed Benazirabad,243,Dour,24302,Yar Mohammad Jamali,243107,Rhc
9643,Sindh,2,Shaheed Benazirabad,243,Dour,24302,Gd Dost Mohammad Heesbani,243108,Gd
9642,Sindh,2,Shaheed Benazirabad,243,Dour,24302,Gd Abbass Keerio,243109,Gd
9641,Sindh,2,Shaheed Benazirabad,243,Dour,24302,Gd Khan Mohammad Gorchani,243110,Gd
9640,Sindh,2,Shaheed Benazirabad,243,Dour,24302,Mch Mohammad Yaqoob,243111,Mch
9639,Sindh,2,Shaheed Benazirabad,243,Dour,24302,Mch Ali Jan Brohi,243112,Mch
9638,Sindh,2,Shaheed Benazirabad,243,Dour,24302,Mch Ghulam Hyder Shah,243113,Mch
9637,Sindh,2,Shaheed Benazirabad,243,Dour,24302,Mch Mohammad Shafi Gujar,243114,Mch
9636,Sindh,2,Shaheed Benazirabad,243,Dour,24302,Mch Ghulam Mohammad Jamali,243115,Mch
9635,Sindh,2,Shaheed Benazirabad,243,Dour,24302,Gd Mundh Jamrao,243116,Gd
9634,Sindh,2,Shaheed Benazirabad,243,Sakrand,24303,Budhal Shah,243117,Bhu
9633,Sindh,2,Shaheed Benazirabad,243,Sakrand,24303,Modil Village,243118,Bhu
9632,Sindh,2,Shaheed Benazirabad,243,Sakrand,24303,Gd Shah Inayat,243119,Gd
9631,Sindh,2,Shaheed Benazirabad,243,Sakrand,24303,Gd Dang,243120,Gd
9630,Sindh,2,Shaheed Benazirabad,243,Sakrand,24303,Gd Lakhat,243121,Gd
967,Khyber Pakhtunkhwa,8,Bajaur,1,Khar,801001,Ahq Khar,801001,Ahq
968,Khyber Pakhtunkhwa,8,Bajaur,1,Khar,801001,Chc Raghagan,801002,Chc
969,Khyber Pakhtunkhwa,8,Bajaur,1,Khar,801001,Chc Jar,801003,Chc
970,Khyber Pakhtunkhwa,8,Bajaur,1,Khar,801001,Chc Inayat Kalay,801004,Chc
971,Khyber Pakhtunkhwa,8,Bajaur,1,Khar,801001,Chc Loesam,801005,Chc
972,Khyber Pakhtunkhwa,8,Bajaur,1,Khar,801001,Chc Zorbandar,801006,Chc
973,Khyber Pakhtunkhwa,8,Bajaur,1,Utmankhel,801001,Chc Ghani Ada,801028,Chc
974,Khyber Pakhtunkhwa,8,Bajaur,1,Nawagai,801002,Ch Nawagai,801007,Ch
975,Khyber Pakhtunkhwa,8,Bajaur,1,Nawagai,801002,Chc Kotki Charmang,801008,Chc
976,Khyber Pakhtunkhwa,8,Bajaur,1,Nawagai,801002,Chc Sirkari Qilla,801009,Chc
977,Khyber Pakhtunkhwa,8,Bajaur,1,Nawagai,801002,Chc Hilal Khel,801010,Chc
978,Khyber Pakhtunkhwa,8,Bajaur,1,Nawagai,801002,Chc Halki Charmang,801011,Chc
979,Khyber Pakhtunkhwa,8,Bajaur,1,Mamoond,801003,Chc Lagharai,801012,Chc
980,Khyber Pakhtunkhwa,8,Bajaur,1,Mamoond,801003,Chc Ghakhai,801013,Chc
981,Khyber Pakhtunkhwa,8,Bajaur,1,Mamoond,801003,Chc Bilot,801014,Chc
982,Khyber Pakhtunkhwa,8,Bajaur,1,Mamoond,801003,Chc Maina,801015,Chc
983,Khyber Pakhtunkhwa,8,Bajaur,1,Mamoond,801003,Chc Malangai,801016,Chc
984,Khyber Pakhtunkhwa,8,Bajaur,1,Mamoond,801003,Chc Kharay Kamar,801017,Chc
985,Khyber Pakhtunkhwa,8,Bajaur,1,Mamoond,801003,Chc Kaga,801018,Chc
986,Khyber Pakhtunkhwa,8,Bajaur,1,Salarzai,801004,Pashat,801019,Rhc
987,Khyber Pakhtunkhwa,8,Bajaur,1,Salarzai,801004,Chc Dherakai,801020,Chc
988,Khyber Pakhtunkhwa,8,Bajaur,1,Salarzai,801004,Chc Kotki Larsadeen,801021,Chc
989,Khyber Pakhtunkhwa,8,Bajaur,1,Salarzai,801004,Chc Talay,801022,Chc
990,Khyber Pakhtunkhwa,8,Bajaur,1,Salarzai,801004,Chc Chinagai,801023,Chc
991,Khyber Pakhtunkhwa,8,Bajaur,1,Salarzai,801004,Chc Mandal,801024,Chc
992,Khyber Pakhtunkhwa,8,Bajaur,1,Salarzai,801004,Chc Barsadeen,801025,Chc
993,Khyber Pakhtunkhwa,8,Bajaur,1,Salarzai,801004,Chc Dabdaboo,801026,Chc
994,Khyber Pakhtunkhwa,8,Bajaur,1,Salarzai,801004,Chc Tarai,801027,Chc
995,Khyber Pakhtunkhwa,8,Bajaur,1,Utmankhel,801005,Chc Qazafi,801029,Chc
996,Khyber Pakhtunkhwa,8,Bajaur,1,Utmankhel,801005,Chc Kulala 1,801030,Chc
997,Khyber Pakhtunkhwa,8,Bajaur,1,Utmankhel,801005,Chc Gardai,801031,Chc
998,Khyber Pakhtunkhwa,8,Bajaur,1,Utmankhel,801005,Chc Kulala 2,801032,Chc
999,Khyber Pakhtunkhwa,8,Bajaur,1,Utmankhel,801005,Chc Arang,801033,Chc
1000,Khyber Pakhtunkhwa,8,Bajaur,1,Barang,801006,Barang,801034,Rhc
1001,Khyber Pakhtunkhwa,8,Bajaur,1,Barang,801006,Chc Gadamar,801035,Chc
1002,Khyber Pakhtunkhwa,8,Bajaur,1,Chamarkand,801007,Chc Chamarkand,801036,Chc
1003,Khyber Pakhtunkhwa,8,Bajaur,1,Mamoond,801003,Chc Dabar,801037,Chc
1004,Khyber Pakhtunkhwa,3,Kohistan,23,Dassu,323001,Dassu,323043,Rhc
1005,Khyber Pakhtunkhwa,3,Kohistan,23,Dassu,323001,Jalkot,323011,Bhu
1006,Khyber Pakhtunkhwa,3,Kohistan,23,Dassu,323001,Goshali,323013,Bhu
1007,Khyber Pakhtunkhwa,3,Kohistan,23,Dassu,323001,Dogah,323032,Bhu
1008,Khyber Pakhtunkhwa,3,Kohistan,23,Dassu,323001,Seo,323019,Bhu
1009,Khyber Pakhtunkhwa,3,Kohistan,23,Dassu,323001,Raziqa,323034,Bhu
1010,Khyber Pakhtunkhwa,3,Kohistan,23,Dassu,323001,Shatyal,323005,Rhc
1011,Khyber Pakhtunkhwa,3,Kohistan,23,Dassu,323001,Harban,323026,Bhu
1012,Khyber Pakhtunkhwa,3,Kohistan,23,Pattan,323002,Pattan,323044,Rhc
1013,Khyber Pakhtunkhwa,3,Kohistan,23,Pattan,323002,Banil,323006,Bhu
1014,Khyber Pakhtunkhwa,3,Kohistan,23,Pattan,323002,Jijal,323012,Bhu
1015,Khyber Pakhtunkhwa,3,Kohistan,23,Pattan,323002,Keyal,32014,Bhu
1016,Khyber Pakhtunkhwa,3,Kohistan,23,Pattan,323002,Ranolia,323018,Rhc
1017,Khyber Pakhtunkhwa,3,Kohistan,23,Palas,323003,Shalkhan Abad,323337,Bhu
1018,Khyber Pakhtunkhwa,3,Kohistan,23,Palas,323003,Sharakot,32004,Bhu
1019,Khyber Pakhtunkhwa,3,Kohistan,23,Palas,323003,Kuz Paro,32015,Bhu
1020,Khyber Pakhtunkhwa,3,Kohistan,23,Palas,323003,Kolai,323046,Bhu
1021,Khyber Pakhtunkhwa,3,Kohistan,23,Palas,323003,Batira,323009,Bhu
1022,Khyber Pakhtunkhwa,3,Kohistan,23,Palas,323003,Mehreen,323016,Bhu
1023,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Attershisha,324025,Bhu
1024,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Jaba,324037,Bhu
1025,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Behali,324026,Bhu
1026,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Bherkund,324004,Bhu
1027,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Khaki,324038,Cd
12574,Khyber Pakhtunkhwa,8,Khyber,803,Landikotal,803001,Ahq Landikotal,803008,Ahq
1029,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Jalgali,324005,Bhu
1030,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Battal,324006,Ch
1031,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Baffa,324023,Ch
1032,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Chatter Plain,324008,Rhc
1033,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Datta,324009,Bhu
12573,Khyber Pakhtunkhwa,8,Khyber,803,Landikotal,803001,Chc Brug,803007,Chc
1035,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Pano Dheri,324021,Bhu
1036,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Hilkot,324012,Bhu
1037,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Kotli Bala,324013,Bhu
1038,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Ahl,324040,Cd
1039,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Ichrian,324045,Cd
1040,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Gandian,324014,Bhu
1041,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Bao Bandi,324015,Bhu
1042,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Jabbori,324016,Cd
1043,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Banda Gesach,324047,Cd
1044,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Jabbar Gali,324017,Cd
1045,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Panjool,324041,Cd
12572,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Arc Ichrian,32403,Bhu
1047,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,L.Nawab,324022,Rhc
1048,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Mohar,324011,Bhu
1049,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Chandor,324019,Bhu
1050,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,L.Thakral,324002,Bhu
1051,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Mangloor,324046,Cd
1052,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Khawari,324020,Rhc
12571,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Arc Khaki,32402,Bhu
1054,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,City Dispenery,324043,Cd
1055,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Mansehra,324073,Mch
1056,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Kath,324024,Dhq
1057,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Chikriali,324071,Cd
12570,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Arc Barari,32401,Bhu
1059,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Phulra,324027,Ch
1060,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Perhina,324028,Bhu
1061,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Paran Khair Abad,324029,Bhu
1062,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Sanday Sar,324030,Bhu
1063,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Shinkiari,324031,Rhc
1064,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Chwoki,324032,Rhc
1065,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Nwaz Abad,324007,Ch
1066,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Sachan Kalan,324033,Rhc
1067,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Dheryal,324034,Bhu
1068,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Trappi,324035,Bhu
1069,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Sawan Mera,324052,Cd
1070,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Trangri Sabir Shah,324036,Bhu
1071,Khyber Pakhtunkhwa,3,Mansehra,24,Manshera,324001,Tanda,324039,Cd
1072,Khyber Pakhtunkhwa,3,Mansehra,24,Oghi,324003,Bailian,324110,Bhu
1073,Khyber Pakhtunkhwa,3,Mansehra,24,Oghi,324003,Dilbori,324111,Bhu
1074,Khyber Pakhtunkhwa,3,Mansehra,24,Oghi,324003,Darband,324112,Ch
1075,Khyber Pakhtunkhwa,3,Mansehra,24,Oghi,324003,Shanaya,324139,Cd
1076,Khyber Pakhtunkhwa,3,Mansehra,24,Oghi,324003,Karori,324114,Bhu
1077,Khyber Pakhtunkhwa,3,Mansehra,24,Oghi,324003,Numbel,324124,Bhu
1078,Khyber Pakhtunkhwa,3,Mansehra,24,Oghi,324003,Bandi Prow,324125,Bhu
1079,Khyber Pakhtunkhwa,3,Mansehra,24,Oghi,324003,Kathai,324115,Bhu
1080,Khyber Pakhtunkhwa,3,Mansehra,24,Oghi,324003,Khabbal,324122,Bhu
1081,Khyber Pakhtunkhwa,3,Mansehra,24,Oghi,324003,Chakkal,324116,Bhu
1082,Khyber Pakhtunkhwa,3,Mansehra,24,Oghi,324003,Nika Pani,324128,Cd
1083,Khyber Pakhtunkhwa,3,Mansehra,24,Oghi,324003,Oghi,324117,Ch
1084,Khyber Pakhtunkhwa,3,Mansehra,24,Oghi,324003,Oghi,324127,Rhc
1085,Khyber Pakhtunkhwa,3,Mansehra,24,Oghi,324003,Arbora,324121,Bhu
1086,Khyber Pakhtunkhwa,3,Mansehra,24,Oghi,324003,Sher Garh,324118,Bhu
1087,Khyber Pakhtunkhwa,3,Mansehra,24,Oghi,324003,Gali Badral,324123,Bhu
1088,Khyber Pakhtunkhwa,3,Mansehra,24,Oghi,324003,Hawa Gali,324126,Bhu
1089,Khyber Pakhtunkhwa,3,Mansehra,24,Oghi,324003,Shungli Bandi,324120,Bhu
1090,Khyber Pakhtunkhwa,3,Mansehra,24,Balakot,324080,Balakot,324105,Thq
1091,Khyber Pakhtunkhwa,3,Mansehra,24,Balakot,324080,Shohal Najaf Khan,324094,Bhu
1092,Khyber Pakhtunkhwa,3,Mansehra,24,Balakot,324080,Ghanool,324081,Cd
1093,Khyber Pakhtunkhwa,3,Mansehra,24,Balakot,324080,Khola,324092,Bhu
1094,Khyber Pakhtunkhwa,3,Mansehra,24,Balakot,324080,Sangar,324095,Bhu
1095,Khyber Pakhtunkhwa,3,Mansehra,24,Balakot,324080,Garhi Habibullah,324082,Ch
1096,Khyber Pakhtunkhwa,3,Mansehra,24,Balakot,324080,Kanshian,324083,Cd
1097,Khyber Pakhtunkhwa,3,Mansehra,24,Balakot,324080,Josacha,324102,Cd
1098,Khyber Pakhtunkhwa,3,Mansehra,24,Balakot,324080,Hungrai,324084,Bhu
1099,Khyber Pakhtunkhwa,3,Mansehra,24,Balakot,324080,Jared,324085,Bhu
1100,Khyber Pakhtunkhwa,3,Mansehra,24,Balakot,324080,Mohandri,324093,Bhu
1101,Khyber Pakhtunkhwa,3,Mansehra,24,Balakot,324080,Kawai,324086,Rhc
1102,Khyber Pakhtunkhwa,3,Mansehra,24,Balakot,324080,Boonja,324096,Bhu
1103,Khyber Pakhtunkhwa,3,Mansehra,24,Balakot,324080,Paras,324097,Bhu
1104,Khyber Pakhtunkhwa,3,Mansehra,24,Balakot,324080,Kaghan,324087,Ch
1105,Khyber Pakhtunkhwa,3,Mansehra,24,Balakot,324080,Rajwal,324098,Bhu
1106,Khyber Pakhtunkhwa,3,Mansehra,24,Balakot,324080,Naran,324099,Bhu
1107,Khyber Pakhtunkhwa,3,Mansehra,24,Balakot,324080,Dogah,324088,Bhu
1108,Khyber Pakhtunkhwa,3,Mansehra,24,Balakot,324080,Jabri Kaleesh,324089,Bhu
1109,Khyber Pakhtunkhwa,3,Mansehra,24,Balakot,324080,Kot Gali,324090,Bhu
1110,Khyber Pakhtunkhwa,3,Mansehra,24,Balakot,324080,Talhata,324091,Bhu
1111,Khyber Pakhtunkhwa,3,Shangla,34,Alpurai,348001,Dhq Alpurai,348001,Dhq
1112,Khyber Pakhtunkhwa,3,Shangla,34,Alpurai,348001,Shalizara,348002,Bhu
1113,Khyber Pakhtunkhwa,3,Shangla,34,Alpurai,348001,Lilonai,348003,Cd
1114,Khyber Pakhtunkhwa,3,Shangla,34,Alpurai,348001,Kotkay,348004,Cd
1115,Khyber Pakhtunkhwa,3,Shangla,34,Alpurai,348001,Mian Kelay,348005,Cd
1116,Khyber Pakhtunkhwa,3,Shangla,34,Alpurai,348001,Bhuamnavi,348006,Bhu
1117,Khyber Pakhtunkhwa,3,Shangla,34,Alpurai,348001,Opal,348007,Bhu
1118,Khyber Pakhtunkhwa,3,Shangla,34,Alpurai,348001,Chicloo,348008,Bhu
1119,Khyber Pakhtunkhwa,3,Shangla,34,Alpurai,348001,Kuzkana,348009,Bhu
1120,Khyber Pakhtunkhwa,3,Shangla,34,Alpurai,348001,Shahpur,348010,Cd
1121,Khyber Pakhtunkhwa,3,Shangla,34,Alpurai,348001,Ganshal,348020,Cd
1122,Khyber Pakhtunkhwa,3,Shangla,34,Alpurai,348001,Olander,348025,Bhu
1123,Khyber Pakhtunkhwa,3,Shangla,34,Alpurai,348001,Damorai,348027,Bhu
1124,Khyber Pakhtunkhwa,3,Shangla,34,Alpurai,348001,Karora,348032,Rhc
1125,Khyber Pakhtunkhwa,3,Shangla,34,Besham,348002,Shang,348011,Cd
1126,Khyber Pakhtunkhwa,3,Shangla,34,Besham,348002,Kurmang,348020,Cd
1127,Khyber Pakhtunkhwa,3,Shangla,34,Besham,348002,Thq Besham,348024,Thq
1128,Khyber Pakhtunkhwa,3,Shangla,34,Besham,348002,Maira,348028,Bhu
1129,Khyber Pakhtunkhwa,3,Shangla,34,Chakisar,348003,Ch Chakisar,348017,Ch
1130,Khyber Pakhtunkhwa,3,Shangla,34,Chakisar,348003,Katkoor,348023,Bhu
1131,Khyber Pakhtunkhwa,3,Shangla,34,Chakisar,348003,Guangar,348026,Bhu
1132,Khyber Pakhtunkhwa,3,Shangla,34,Puran,348004,Shikolay,348012,Cd
1133,Khyber Pakhtunkhwa,3,Shangla,34,Puran,348004,Brabroo,348013,Cd
1134,Khyber Pakhtunkhwa,3,Shangla,34,Puran,348004,Kuzpao,348014,Cd
1135,Khyber Pakhtunkhwa,3,Shangla,34,Puran,348004,Pishloor,348015,Cd
1136,Khyber Pakhtunkhwa,3,Shangla,34,Puran,348004,Ragishum,348016,Cd
1137,Khyber Pakhtunkhwa,3,Shangla,34,Puran,348004,Shaheed Pir M.Khan Hospital,348018,Thq
1138,Khyber Pakhtunkhwa,3,Shangla,34,Puran,348004,Towa Dherai,348021,Bhu
1139,Khyber Pakhtunkhwa,3,Shangla,34,Puran,348004,Chowga,348022,Bhu
1140,Khyber Pakhtunkhwa,3,Shangla,34,Martung,348005,Martung,348029,Bhu
1141,Khyber Pakhtunkhwa,3,Shangla,34,Martung,348005,Kabal Gram,348030,Bhu
1142,Khyber Pakhtunkhwa,3,Shangla,34,Martung,348005,Titwalan,348031,Bhu
1143,Balochistan,4,Loralai,463,Mekhtar,46301,Barad Kach,463012,Bhu
1144,Balochistan,4,Loralai,463,Bori,46301,Chinjan,463159,Cd
1145,Balochistan,4,Loralai,463,Mekhtar,46301,Durgai Shipalo,463046,Bhu
1146,Balochistan,4,Loralai,463,Bori,46301,Kach Amakzai,463009,Bhu
1147,Balochistan,4,Loralai,463,Bori,46301,Kassai,463160,Bhu
1148,Balochistan,4,Loralai,463,Bori,46301,Katvi Nasarabad,463124,Bhu
1149,Balochistan,4,Loralai,463,Bori,46301,Killi Mahol,463157,Bhu
1150,Balochistan,4,Loralai,463,Bori,46301,Nasarabad,463102,Bhu
1151,Balochistan,4,Loralai,463,Bori,46301,Ponga,463015,Bhu
1152,Balochistan,4,Loralai,463,Bori,46301,Sarmalak,463158,Bhu
1153,Balochistan,4,Loralai,463,Mekhtar,46301,Shaban Doda,463156,Bhu
1154,Balochistan,4,Loralai,463,Mekhtar,46301,Toor Thana,463010,Bhu
1155,Balochistan,4,Loralai,463,Duki,46302,Bahadur Khan,463161,Bhu
1156,Balochistan,4,Loralai,463,Duki,46302,Bani Kot Zaki,463017,Bhu
1157,Balochistan,4,Loralai,463,Duki,46302,Bugat,463023,Bhu
1158,Balochistan,4,Loralai,463,Duki,46302,Dadmah,463153,Bhu
1159,Balochistan,4,Loralai,463,Duki,46302,Eisa Zai,463021,Bhu
1160,Balochistan,4,Loralai,463,Duki,46302,Jangle Sardar Luni,463025,Bhu
1161,Balochistan,4,Loralai,463,Duki,46302,K.Haider Khan Luni,463084,Bhu
1162,Balochistan,4,Loralai,463,Duki,46302,Fateh Mohammad Talao,463020,Bhu
1163,Balochistan,4,Loralai,463,Duki,46302,Killi Musa Jan,463109,Bhu
1164,Balochistan,4,Loralai,463,Duki,46302,Marjan Zai,463011,Bhu
1165,Balochistan,4,Loralai,463,Duki,46302,Mula Shahoo,463006,Bhu
1166,Balochistan,4,Loralai,463,Duki,46302,Nasar Abad (Duki),463024,Bhu
1167,Balochistan,4,Loralai,463,Duki,46302,Nimki Allahabad,463030,Bhu
1168,Balochistan,4,Loralai,463,Duki,46302,Sadoo Chena K/Bahadur Khan,463019,Bhu
1169,Balochistan,4,Loralai,463,Duki,46302,Tajan,463162,Bhu
1170,Balochistan,4,Loralai,463,Duki,46302,Wahvi,463016,Bhu
4986,Balochistan,4,Dera Bugti,451,Phellawagh,4510002,Killi Haji Sermore,451009,Bhu
1172,Balochistan,4,Loralai,463,Mekhtar,46301,Adag,463051,Cd
1173,Balochistan,4,Loralai,463,Mekhtar,46301,Amir Mohammad Chamazai,463155,Cd
1174,Balochistan,4,Loralai,463,Bori,46301,Bahrwal,463087,Cd
1175,Balochistan,4,Loralai,463,Bori,46301,Barneema Janan,463018,Cd
1176,Balochistan,4,Loralai,463,Bori,46301,Barneema Malik Saffar,463081,Cd
1177,Balochistan,4,Loralai,463,Bori,46301,Bori Viala,463050,Cd
12653,Sindh,2,Dadu,212,Mehar,21205,Qadir Bux Rind,212054,Dispensary
1179,Balochistan,4,Loralai,463,Bori,46301,Dargi Wath,463108,Cd
1180,Balochistan,4,Loralai,463,Bori,46301,Durgai Sargera,463035,Cd
1181,Balochistan,4,Loralai,463,Bori,46301,Jail Loralai,463048,Cd
1182,Balochistan,4,Loralai,463,Mekhtar,46301,Kurm Barad,463052,Cd
1183,Balochistan,4,Loralai,463,Mekhtar,46301,Mahiwal,463044,Cd
1184,Balochistan,4,Loralai,463,Bori,46301,Mekhter Wal,463103,Cd
1185,Balochistan,4,Loralai,463,Bori,46301,Mera Tangi,463040,Cd
1186,Balochistan,4,Loralai,463,Bori,46301,Rehman Kach (Shabbo Zai),463013,Cd
1187,Balochistan,4,Loralai,463,Bori,46301,Saghari,463053,Cd
1188,Balochistan,4,Loralai,463,Bori,46301,Shaboozai (Malik Rahim),463107,Cd
1189,Balochistan,4,Loralai,463,Bori,46301,Sur Ghund,463049,Cd
1190,Balochistan,4,Loralai,463,Bori,46301,Wehar,463032,Cd
1191,Balochistan,4,Loralai,463,Mekhtar,46301,Zara Nala,463045,Cd
1192,Balochistan,4,Loralai,463,Mekhtar,46301,Zarha Nala Bagizai,463104,Cd
1193,Balochistan,4,Loralai,463,Duki,46302,Aslam Banhar,463092,Cd
1194,Balochistan,4,Loralai,463,Duki,46302,Banhar,463037,Cd
1195,Balochistan,4,Loralai,463,Duki,46302,Bani Kot (Killi Jamal),463154,Cd
1196,Balochistan,4,Loralai,463,Duki,46302,Chutialy Shrif,463038,Cd
1197,Balochistan,4,Loralai,463,Duki,46302,Gaz Noorullah,463042,Cd
1198,Balochistan,4,Loralai,463,Duki,46302,Hazar Shear,463039,Cd
1199,Balochistan,4,Loralai,463,Duki,46302,Hosrhi,463034,Cd
1200,Balochistan,4,Loralai,463,Duki,46302,Hyder Khan (Sanghori),463152,Cd
1201,Balochistan,4,Loralai,463,Duki,46302,Janan Luni,463091,Cd
1202,Balochistan,4,Loralai,463,Duki,46302,Jangal A.Razaq,463090,Cd
1203,Balochistan,4,Loralai,463,Duki,46302,Khala Shear,463041,Cd
1204,Balochistan,4,Loralai,463,Duki,46302,Killi Shah Wali,463101,Cd
1205,Balochistan,4,Loralai,463,Duki,46302,Koochi Nanashib,463096,Cd
1206,Balochistan,4,Loralai,463,Duki,46302,Kurshid Diwana,463057,Cd
1207,Balochistan,4,Loralai,463,Duki,46302,Landi Mir Khan,463047,Cd
1208,Balochistan,4,Loralai,463,Duki,46302,Mahroof Zai,463125,Cd
1209,Balochistan,4,Loralai,463,Duki,46302,Manzai,463031,Cd
1210,Balochistan,4,Loralai,463,Duki,46302,Manzaki,463093,Cd
1211,Balochistan,4,Loralai,463,Duki,46302,Matawarkh,463094,Cd
1212,Balochistan,4,Loralai,463,Duki,46302,Muza Nimki,463110,Cd
1213,Balochistan,4,Loralai,463,Duki,46302,Nizam Machli,463085,Cd
1214,Balochistan,4,Loralai,463,Duki,46302,Sagar Babogan,463086,Cd
1215,Balochistan,4,Loralai,463,Duki,46302,Talao Bazawar,463033,Cd
1216,Balochistan,4,Loralai,463,Duki,46302,Talao Bulanda,463027,Cd
1217,Balochistan,4,Loralai,463,Duki,46302,Umer Babogan,463095,Cd
1218,Balochistan,4,Loralai,463,Duki,46302,Yaru Shehr,463126,Cd
12652,Sindh,2,Dadu,212,Johi,21202,Qasbo,212020,Bhu
12651,Sindh,2,Jamshoro,215,Sehwan,21503,Bubak,215054,Bhu
12650,Sindh,2,Jamshoro,215,Sehwan,21503,Mch,215020,Mch
12649,Sindh,2,Shaheed Benazirabad,243,Sakrand,24303,Dino Shah,243014,Bhu
12648,Sindh,2,Tharparkar,253,Nagarparkar,25304,Nangarparkar,253026,Thq
1226,Balochistan,4,Loralai,463,Bori,46301,Mobile Dispensary,463164,Md
1227,Balochistan,4,Loralai,463,Mekhtar,46301,Mekhtar,463036,Rhc
1228,Balochistan,4,Loralai,463,Duki,46302,Ismail Shear,463064,Rhc
1229,Balochistan,4,Loralai,463,Bori,46301,T.B. Clinic,461018,Tbc
12647,Sindh,2,Tharparkar,253,Mihi,25303,Mithi,253025,Dhq
12524,Khyber Pakhtunkhwa,3,Lower Dir,344,Munda,344005,Shalkandi,34405024,Bhu
12523,Khyber Pakhtunkhwa,3,Lower Dir,344,Munda,344005,Arif Kalay,34405127,Bhu
12522,Khyber Pakhtunkhwa,3,Lower Dir,344,Munda,344005,Munda,34405113,Rhc
12521,Khyber Pakhtunkhwa,3,Lower Dir,344,Lalaqilla,344004,Didanpura,34404032,Bhu
